agency_id,number,name,billing_address1,billing_address2,billing_city,billing_state,billing_zip,county_code,county_name,county_rollup,agency_type,representative_name,services_loc_id,services_reporting_agency_id,agency_id_rollup,is_community_agency,number_full
1228,15751,MMK / MOFB daycare families-XXDO NOT USE,1625 W. Mound Street,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015751
1311,15752,MMK / One Time *SPECIAL*family*,1625 W. Mound Street,NA,Columbus,OH,43223,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000015752
1464,15753,MMK / A.J. Enrichment Center,520 Nelson Road,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015753
1465,15754,MMK / Broad Street Infant & Toddler,700 E. Broad Street,NA,Columbus,OH,43250,FRA,Franklin,Franklin,Mobile Market 1,NA,839,0,43,1,000000015754
1466,15755,MMK Cambridge Arms,910 E. Broad Street,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Mobile Market 1,NA,814,521,NA,1,000000015755
1467,15756,MMK Physicians Care Connection (CPH),240 Parsons Ave.,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Mobile Market 1,NA,1613,120,NA,1,000000015756
1468,15757,MMK / Genessee Ave. Day Care Center,1889 Genessee,NA,Columbus,OH,43211,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015757
1469,15758,MMK / Greenfield Pl (LSS) Groveport OH,283 Green Ave,NA,Groveport,OH,43125,FRA,Franklin,Franklin,Mobile Market 1,NA,805,82,NA,1,000000015758
1470,15759,MMK / Grovewood Pl (LSS) Grove City OH,4301 Stoner Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Mobile Market 1,NA,1101,83,NA,1,000000015759
1471,15760,MMK / Jaycee Village,5905 Beechcroft Rd,NA,Columbus,OH,43229,FRA,Franklin,Franklin,Mobile Market 1,NA,1028,87,NA,1,000000015760
1472,15761,MMK / Maplewood Hgts,91 Maplewood Ave.,NA,Whitehall,OH,43213,FRA,Franklin,Franklin,Mobile Market 1,NA,824,89,2283,1,000000015761
1473,15762,MMK / Michigan Ave Apts,1200 Michigan Ave,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Mobile Market 1,NA,815,90,NA,1,000000015762
1474,15763,MMK / Nazareth Towers,300 E. Rich St.,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Mobile Market 1,NA,925,91,NA,1,000000015763
1475,15764,MMK / R F Hairston Day Care,400 N. 20th St. (rear),NA,Columbus,OH,43203,FRA,Franklin,Franklin,Mobile Market 1,NA,1103,121,181,1,000000015764
1476,15765,MMK / Stratford East (Oakwood Mgt),3401 Quinlan Blvd,NA,Columbus,OH,43110,FRA,Franklin,Franklin,Mobile Market 1,NA,995,93,NA,1,000000015765
1477,15766,MMK / Stratford Place (LSS),383 Inah Ave.,NA,Columbus,OH,43228,FRA,Franklin,Franklin,Mobile Market 1,NA,1091,94,1477,1,000000015766
1478,15767,MMK / St. Stephens Day Care Center,1500 E. 17th Ave.,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Mobile Market 1,NA,1232,122,209,1,000000015767
1479,15768,MMK / Village Place (LSS),1489 October Ridge Ct.,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Mobile Market 1,NA,807,96,NA,1,000000015768
1480,15769,MMK / MOMS 2B - WEINLAND PARK,1182 N 6th Street,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Mobile Market 1,NA,885,123,1480,1,000000015769
1481,15770,MMK / Cassidy Manor,1370 Barnett Rd,NA,Columbus,OH,,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015770
1482,15771,MMK / Jaycee Arms,266 E Main,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Mobile Market 1,NA,1106,86,1482,1,000000015771
1492,15772,MM2 The Word of God Community Church,5445 Third Street,NA,Roseville,OH,43777,MUS,Muskingum,Rural,Mobile Market 2,NA,787,130,NA,1,000000015772
1493,15773,MM2 Harrison Hills Market,3960 Brookham Drive,NA,Grove City,OH,43123,HAR,Harrison,Rural,Mobile Market 2,NA,1128,131,1493,1,000000015773
1494,15774,MM2 Union Township FD,12034 Plesant Valley Road,NA,Chillicothe,OH,45601,ROS,Ross,Rural,Mobile Market 2,NA,878,132,NA,1,000000015774
1495,15775,MMKII / Belmont Co Housing Prop.,3960 Brookham Drive,NA,Grove City,OH,43123,BEL,Belmont,Rural,Mobile Market 2,NA,874,0,NA,1,000000015775
1496,15776,MMKII / Second Bapt Church (Roxabell OH),230 Main Street,NA,Frankfort,OH,45628,ROS,Ross,Rural,Mobile Market 2,NA,0,0,NA,1,000000015776
1519,15777,MMK / Seniors at Hegemon (NCR),2399 Mock Road,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Mobile Market 1,NA,1067,92,NA,1,000000015777
1520,15778,MMK/ Fountain Park East,2773 Citizens Place,NA,Columbus,OH,43232,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015778
1534,15779,MMK / Fieldstone Ct (Homeport),2850 Alum Creek Drive,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Mobile Market 1,NA,2317,81,1654,1,000000015779
1546,15780,MMK / Hilltop Senior Village (NCR),300 Overstreet Way,NA,Columbus,OH,43228,FRA,Franklin,Franklin,Mobile Market 1,NA,810,85,1546,1,000000015780
1553,15781,MMK / Woodview Court (NCR),3623 Heritage Club Drive,NA,Hilliard,OH,43026,FRA,Franklin,Franklin,Mobile Market 1,NA,1020,97,NA,1,000000015781
1555,15782,MMK / Mifflin School (CIS),3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Mobile Market 1,NA,1817,0,2063,1,000000015782
1556,15783,MM2 Bethesda Christian Church,3690 Brookham Drive,NA,Grove City,OH,43123,BEL,Belmont,Rural,Mobile Market 2,NA,1362,0,NA,1,000000015783
1557,15784,MMKII / SOUTH ELEMENTARY (Cambridge OH),3960 Brookham Drive,NA,Grove City,OH,43123,GUE,Guernsey,Rural,Mobile Market 2,NA,0,0,NA,1,000000015784
1559,15785,MM2 Stone House Place (LSS),54385 National Rd.,NA,Bridgeport,OH,43912,BEL,Belmont,Rural,Mobile Market 2,NA,838,0,NA,1,000000015785
1568,15786,MM2 Hope Clinic of Ross County,610 Central Center,NA,Chillicothe,OH,43123,ROS,Ross,Rural,Mobile Market 2,NA,812,0,NA,1,000000015786
1597,15787,MMK / Stygler Village (NCR),140 Imperial Drive,NA,Gahanna,OH,43230,FRA,Franklin,Franklin,Mobile Market 1,NA,912,95,NA,1,000000015787
1607,15788,MMK / Elim Manor (Homeport),3180 Elim Manor Court,NA,Columbus,NA,,FRA,Franklin,Franklin,Mobile Market 1,NA,915,80,1654,1,000000015788
1609,15790,MM2 Andrews House,795 POLLOCK RD,NA,DELAWARE,OH,43015,DEL,Delaware,Contiguous,Mobile Market 2,NA,834,0,NA,1,000000015790
1635,15791,MMKII/Coshocton SR CTR-KnoHoCoAsh CAC,201 Brown's Lane,NA,Coshocton,NA,43812,COS,Coshocton,Rural,Mobile Market 2,NA,772,0,320,1,000000015791
2306,15792,MM2 Magnetic Springs,212 Chestnut Street,NA,Marysville,OH,43040,UNI,Union,Contiguous,Mobile Market 2,NA,2752,642,NA,1,000000015792
2498,15793,MM2 Trinity Chapel Milford Center,77 W Center St,NA,Milford Center,OH,43045,UNI,Union,Contiguous,Mobile Market 2,NA,0,0,NA,1,000000015793
1715,15800,MMK / Lincoln Gardens (NCR),108 Sturbridge Rd,NA,Columbus,OH,43228,FRA,Franklin,Franklin,Mobile Market 1,NA,1085,88,1715,1,000000015800
1734,15801,MMK / Heavenly Kids Daycare,404 East Mound St.,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Mobile Market 1,NA,1065,125,NA,1,000000015801
1733,15802,MMK / Eastland Manor,4225 Macsway Ave,NA,Columbus,OH,43232,FRA,Franklin,Franklin,Mobile Market 1,NA,813,79,1733,1,000000015802
1741,15803,MM2 Barnesville UMC / RR Depot,3960 Brookham Dr,NA,Grove City,OH,43123,BEL,Belmont,Rural,Mobile Market 2,NA,1361,0,NA,1,000000015803
1740,15804,MMK / Heritage Towers,1145 College Avenue,NA,Columbus,OH,43209,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015804
1742,15805,zzzzzzMMKII / Canal Lewisville Church,3960 Brookham Drive,NA,Grove City,OH,43123,COS,Coshocton,Rural,Mobile Market 2,NA,0,0,NA,1,000000015805
1867,15806,MM2 Jeffersonville,83 N. MAIN ST,NA,JEFFERSONVILLE,OH,43128,FAY,Fayette,Rural,Mobile Market 2,NA,818,141,NA,1,000000015806
1905,15807,MMK / MOMS 2B - OSU East,3960 Brookham Dr,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Mobile Market 1,NA,885,576,1480,1,000000015807
1919,15808,MM2 Bloomingburg,62 Main Street,NA,Bloomingburg,OH,43106,FAY,Fayette,Rural,Mobile Market 2,NA,914,142,NA,1,000000015808
1960,15809,MMK / Corban Commons,3426 Corban Commons Drive,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Mobile Market 1,NA,1327,540,NA,1,000000015809
1985,15810,MMK / MOMS 2B - MT CARMEL WEST,777 West State Street,Building 2,Columbus,OH,43222,FRA,Franklin,Franklin,Mobile Market 1,NA,885,126,1480,1,000000015810
2039,15811,MM2 Jerusalem UMC,51747 Main St,NA,Jerusalem,OH,43747,MON,Monroe,Rural,Mobile Market 2,NA,1397,0,NA,1,000000015811
2043,15812,MMK / Unitee Child Care Center,2121 Joyce Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Mobile Market 1,NA,0,0,NA,1,000000015812
2074,15813,MMKII / Seton Coshocton,377 CLOW LANE,NA,COSHOCTON,OH,43812,COS,Coshocton,Rural,Mobile Market 2,NA,0,0,NA,1,000000015813
2086,15814,MMKII / ACCEL,1526 BLUFF ST,NA,ZANESVILLE,OH,43701,MUS,Muskingum,Rural,Mobile Market 2,NA,0,0,1721,1,000000015814
2096,15815,MMK / Commons at Livingston,2735 Columbus St,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Mobile Market 1,NA,702,128,2096,1,000000015815
2135,15816,MMK / MOMS 2B - SOUTHSIDE,946 PARSONS AVE,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Mobile Market 1,NA,885,129,1480,1,000000015816
2190,15817,MMK / MOMS 2B - Linden,2956 Cleveland Ave,NA,Columbus,OH,43224,FRA,Franklin,Franklin,Mobile Market 1,NA,885,590,1480,1,000000015817
2234,15818,MM2 College Drive Presbyterian,2 West High Street,NA,New Concord,OH,43762,MUS,Muskingum,Rural,Mobile Market 2,NA,2250,639,146,1,000000015818
2235,15819,MM2 Frankfort UMC Mobile Market,30 Church Street,NA,Frankfort,NA,45628,ROS,Ross,Rural,Mobile Market 2,NA,735,608,1842,1,000000015819
2238,15820,MMK/Parsons Village (Rebuild & Renew),52 Reeb Avenue,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Mobile Market 1,NA,2246,615,2238,1,000000015820
2326,15821,MMK Poindexter Place (Urban Strat),240 N Champion Ave,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Mobile Market 1,NA,2762,742,NA,1,000000015821
2406,15822,MMK Worley Terrace,99 S Central Ave,NA,Columbus,OH,43222,FRA,Franklin,Franklin,Mobile Market 1,NA,3327,716,NA,1,000000015822
2432,15823,zzzzzColumbus City Schools Lunch Markets,Various,NA,Columbus,NA,,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000015823
2436,15824,Westland Kids Cafe Market,146 Galloway Rd,NA,Galloway,OH,43119,FRA,Franklin,Franklin,Produce Market,NA,0,0,NA,1,000000015824
2443,15825,Evanswood/East Bridge,4795 Evanswood Drive,NA,Columbus,OH,43229,FRA,Franklin,Franklin,Produce Market,NA,3514,727,2372,1,000000015825
2447,15826,SF Beatty Park Rec Center,247 N Ohio Ave,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Produce Market,NA,0,0,2064,1,000000015826
2450,15827,MM2 Bridgeport Manor (NCR),1 Gould Park Road,NA,Bridgeport,OH,43912,BEL,Belmont,Rural,Mobile Market 2,NA,0,0,NA,1,000000015827
2451,15828,MM2 Trinity Chapel,77 West Center Street,NA,Milford Center,OH,43045,UNI,Union,Contiguous,Mobile Market 2,NA,0,0,NA,1,000000015828
2457,15829,SF Tuttle Rec Center,240 W Oakland Ave,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Produce Market,NA,0,0,2064,1,000000015829
2458,15830,ZZZZEarly Care and Learning Center,2515 Lockbourne Rd.,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Produce Market,NA,0,0,NA,1,000000015830
2459,15831,Jordan Rieser Legacy Foundation,342 N Hague Ave,NA,Columbus,OH,43204,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000015831
2463,15832,MMK Sugar Grove Square/CMHA,880 East 11th Ave.,NA,Columbus,OH,43221,FRA,Franklin,Franklin,Mobile Market 1,NA,3550,741,NA,1,000000015832
2468,15833,MM2 NCR Barnesville Manor,485 North St.,NA,Barnesville,OH,43713,BEL,Belmont,Rural,Mobile Market 2,NA,0,0,NA,1,000000015833
2475,15834,SF - Far East Rec Center,1826 Lattimer Dr,NA,Columbus,OH,43227,FRA,Franklin,Franklin,Produce Market,NA,0,0,NA,1,000000015834
2480,15835,MMK/Seton Square North,6700 Huntley Rd.,Suite A,Columbus,OH,43229,FRA,Franklin,Franklin,Mobile Market 1,NA,3657,739,NA,1,000000015835
2514,15836,Buckeye Community Schools,366 West Center Street,NA,Marion,OH,43302,MAR,Marion,Rural,Produce Market,NA,0,0,NA,1,000000015836
2528,15837,Black Girls Soar Commission,90 West Broad St,2nd floor,Columbus,OH,43215,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000015837
2535,15838,Pleasant Acres MMK,3200 Smeltzer Road,NA,Marion,OH,43302,MAR,Marion,Rural,Produce Agency,NA,0,0,NA,1,000000015838
2534,15855,St Johns ELCA Produce Market,6575 Center Road,NA,Philo,OH,43771,MUS,Muskingum,Rural,Produce Agency,NA,0,0,NA,1,000000015855
1725,15865,United Steele Workers,105 Union Drive,NA,Clarington OH,OH,43915,MON,Monroe,Rural,NA,NA,NA,NA,NA,0,000000015865
1565,15900,MOF Nutrition Education Program,NA,NA,NA,NA,,FRA,Franklin,Franklin,Fresh Food Partner,NA,0,0,NA,1,000000015900
771,16000,Foodbank Scrap Agency,NA,NA,NA,OH,,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016000
772,16001,Processed Salvage Scrap,Scrap Agency,NA,NA,OH,,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016001
773,16002,Price Farms Organics LTD / compost yard,4838 Warrensburg Road,NA,Delaware,OH,43015,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016002
774,16003,Second Servings Scrap,NA,NA,NA,OH,,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016003
1462,16004,Product Scrapped Upon Arrival,3960 Brookham Drive,NA,Columbus,NA,43123,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016004
1488,16005,Product Scrapped due to Recall,NA,NA,NA,NA,,INT,Internal Use,NA,NA,NA,NA,NA,NA,0,000000016005
1577,16006,Scrap Returned to Donor/Vendor,NA,NA,NA,NA,,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,0,000000016006
1591,16007,Expired Product/Scrap,NA,NA,NA,NA,,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,0,000000016007
2314,16041,Military Vet CSFP Franklin,188 Heatherdown Dr,NA,Columbus,OH,43081,FRA,Franklin,Franklin,CSFP,NA,0,0,1894,1,000000016041
2315,16042,Military Vet CSFP Pickaway,1395 E DUBLIN GRANVILLE RD,NA,Columbus,OH,43229,FRA,Franklin,Franklin,CSFP,NA,0,0,1894,1,000000016042
2316,16043,Military Vet CSFP Ross,1395 E DUBLIN GRANVILLE RD,NA,Columbus,OH,43229,FRA,Franklin,Franklin,CSFP,NA,0,0,1894,1,000000016043
775,17000,SS-Faith Mission,315 East Long Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,351,1,000000017000
776,17001,SS-Holy Rosary ** closed / moved **,1640 East Mound Street,NA,Columbus,NA,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017001
777,17002,SS-Barrett Afterschool * inactive *,345 East Deshler Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017002
778,17003,SS-Holy Family,57 South Grubb Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,367,1,000000017003
779,17004,SS-Salvation Army/West Mound *closed*,2300 West Mound Street,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017004
780,17005,SS-Salvation Army/Grant Street *closed*,409 South Grant Street,NA,Columbus,NA,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017005
781,17006,SS-Choices,PO Box 06157,NA,Columbus,NA,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,568,1,000000017006
782,17007,ZZZZZSS-Community Kitchen,640 South Ohio Avenue,NA,Columbus,NA,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,359,1,000000017007
783,17008,SS-Mt. Period ** closed **,462 Kimball Place,NA,Columbus,NA,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017008
784,17009,SS-Volunteers of America,379 West Broad Street,NA,Columbus,NA,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,577,1,000000017009
785,17010,SS-United Methodist Childrens Home,1045 North High Street,NA,Worthington,NA,43085,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017010
786,17011,SS-Buckeye Boys Ranch,5665 Hoover Road,NA,Grove City,NA,43123,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017011
787,17012,SS-Friends of the Homeless,924 East Main Street,NA,Columbus,NA,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,570,1,000000017012
788,17013,SS-Salesian Boys Club * inactive *,80 South Sixth Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017013
789,17014,SS-Open Shelter,370 West State Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,574,1,000000017014
790,17015,SS-Centenary Community Center,930 East Long Street,NA,Columbus,NA,43203,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017015
791,17016,SS-West Park UMC / Afterschool*inactive*,89 West Park,NA,Columbus,NA,43222,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017016
792,17017,SS-Southside Settlement,310 Innis Avenue,NA,Columbus,NA,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017017
793,17018,SS-Indianola After-school * inactive *,420 East 19the Avenue,NA,Columbus,NA,43201,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017018
794,17019,Burgess Avenue UMC Afterschool*inactive*,2622 Sullivant Avenue,NA,Columbus,OH,43204,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017019
795,17020,SS-Calvary Church * closed *,1761 Bairisford,NA,Columbus,NA,43232,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017020
796,17021,SS-Family Missionary Baptist Church,996 Oakwood Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017021
797,17022,SS-Stowe Baptist Church,911 Parsons Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017022
798,17023,SS-World Harvest * inactive *,3001 Old Brice Road,NA,Columbus,OH,432,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017023
799,17024,SS-Maryhaven Engagement Center,1791 Alum Creek Drive,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017024
800,17025,SS-St. Lawrence Haven,2345 Airport Drive (mail),244 E. Rich Street (site),Columbus,OH,43219,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017025
801,17026,SS-Shiloh Baptist Church,720 Mt. Vernon Ave.,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017026
802,17027,SS-Teresa Dowd School,1415 Oak Street,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017027
803,17028,SS-Rebecca's Place,829 Rhoads Avenue,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017028
804,17029,SS-21st Century Afterschool / Trevitt,519 Trevitt Street,c/o Trevitt Elementary,Columbus,OH,43203,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017029
805,17030,SS-21st Century Afterschool / Rarig,734 Rarig Avenue,East Columbus Elementary School,Columbus,OH,43219,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017030
806,17031,SS-Faith on Eighth,599 E. 8th Avenue,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Second Servings,NA,0,0,351,1,000000017031
807,17032,SS-Second Avenue School,68 E. Second Avenue,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017032
808,17033,SS-East Livingston Afterschool,744 S. Heyl Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017033
809,17034,SS-Linmoor Middle School,2001 Hamilton Avenue,NA,Columbus,OH,43211,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017034
810,17035,SS-Parsons Ave. Apartments,1949 Parsons Avenue,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017035
811,17036,SS-North High Apartments,1494 N. High Street,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017036
812,17037,SS-Grove City Nazarene,4770 Hoover Road,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017037
813,17038,SS-Pilgram Elementary(YWCA),440 Taylor Avenue,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017038
1105,17039,SS-YWCA Family Center,900 Harvey,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Second Servings,NA,0,0,1388,1,000000017039
1106,17040,SS-YWCA / Wings Program,65 S. Fourth Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017040
1121,17041,SS-Mt. Carmel Community Baptist SK,608 Stambaugh Avenue,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017041
1290,17042,SS-YWCA Family Center,900 Harvey Court,NA,Columbus,OH,,FRA,Franklin,Franklin,Second Servings,NA,0,0,1388,1,000000017042
1501,17043,SS-Church 4 All People / Loaves & Fishes,946 Parsons Ave.,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Second Servings,NA,0,0,1527,1,000000017043
2019,17044,SS-Southside Roots-Reeb,3960 Brookham Drive,NA,Grove City,NA,43123,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000017044
2042,17045,SS-Van Buren Emerg. Shelter,595 Van Buren Drive,NA,Columbus,NA,43223,FRA,Franklin,Franklin,Second Servings,NA,0,0,1790,1,000000017045
1566,17566,SS-KROGER COMM. FOOD PANTRY/MOFB,3960 Brookham Drive,NA,NA,NA,,FRA,Franklin,Franklin,Second Servings,NA,0,0,1409,1,000000017566
2390,18001,Mid-Ohio Market at CSCC,375 N. Grant Avenue,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Pantry,NA,949,695,NA,1,000000018001
814,21111,Doctors Hospital Pediatric Clinic,111 West Third Avenue,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000021111
815,21181,Columbus Health Department,181 Washington Blvd,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000021181
816,21587,Fairfield Co. Health Dept.,1587 Granville Pike,NA,Lancaster,OH,43130,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000021587
2163,93233,OTO-121st Air Refueling Wing,Rickenbacker Air Base,7370 Minuteman Way,Columbus,OH,43217,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000093233
817,99988,FOODBANK ADJ.,NA,NA,NA,NA,,INT,Internal Use,NA,NA,NA,0,0,NA,0,000000099988
